source_id,page_url,pdf_url,link_text,discovered_at_utc,filename_guess,index_snapshot_path,index_snapshot_sha256
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2022/05/20220503-naamsa-Media-Release-April-2022-sales.pdf,,2026-01-19T18:12:37+00:00,20220503-naamsa-Media-Release-April-2022-sales.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2022/05/20220506-Media-release_-Launch-of-the-2022-Automotive-Export-Manual.pdf,,2026-01-19T18:12:37+00:00,20220506-Media-release_-Launch-of-the-2022-Automotive-Export-Manual.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2022/06/20220601-Flash-Report-May-2022-Summary.pdf,,2026-01-19T18:12:37+00:00,20220601-Flash-Report-May-2022-Summary.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2022/06/20220601-naamsa-Media-Release-May-2022-sales.pdf,,2026-01-19T18:12:37+00:00,20220601-naamsa-Media-Release-May-2022-sales.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2022/07/20220701-Flash-Report-June-2022-Summary.pdf,,2026-01-19T18:12:37+00:00,20220701-Flash-Report-June-2022-Summary.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2022/07/20220701-naamsa-Media-Release-June-2022-sales.pdf,,2026-01-19T18:12:37+00:00,20220701-naamsa-Media-Release-June-2022-sales.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2022/08/20220801-Flash-Report-July-2022-Summary.pdf,,2026-01-19T18:12:37+00:00,20220801-Flash-Report-July-2022-Summary.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2022/08/20220801-naamsa-Media-Release-July-2022-sales.pdf,,2026-01-19T18:12:37+00:00,20220801-naamsa-Media-Release-July-2022-sales.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2022/09/20220901-Flash-Report-August-2022-Summary.pdf,,2026-01-19T18:12:37+00:00,20220901-Flash-Report-August-2022-Summary.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2022/09/20220901-naamsa-Media-Release-August-2022-sales.pdf,,2026-01-19T18:12:37+00:00,20220901-naamsa-Media-Release-August-2022-sales.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
